site,E,N,z_floor_ft,acc_ha,valley_grade_tan,ux,uy,vx,vy,crest_ft,nwl_ft,H_max_m,abut_L,abut_R,dam_len_m,fill_cfrd_Mm3,fill_rcc_Mm3,gross_Mm3,water_acre,water_out_acre,spill,abut_in_parcel,eff_cfrd,head_m
8,686314.0,4356662.0,3477.5748938435045,24.048,0.4721866253315284,-0.5701923743452474,-0.8215112027468215,0.9965457582448796,-0.08304547985373997,3700.0,3680.0,67.79517235649973,310.0,130.0,440.0,4.633894408077328,1.1655107277729055,2.717753644122069,22.65857505901319,0.0,False,True,0.5864945129920872,390.144
8,686314.0,4356662.0,3477.5748938435045,24.048,0.4721866253315284,-0.5701923743452474,-0.8215112027468215,0.9965457582448796,-0.08304547985373997,3750.0,3730.0,83.03517235649974,332.0,182.0,514.0,6.972024380459845,1.7364464708961755,4.404832658015624,32.72861356456311,0.0,False,True,0.6317867548428021,405.384
9,686558.0,4356206.0,3754.5433528362787,23.672,0.27754669189453124,-0.7866107318554576,-0.6174492339697423,0.8,-0.6,3900.0,3880.0,44.33518605550216,90.0,88.0,178.0,0.2281934566764059,0.07555823920914023,0.13043370099316431,2.7161823530870812,0.0,False,True,0.5715926428956652,451.10400000000004
9,686558.0,4356206.0,3754.5433528362787,23.672,0.27754669189453124,-0.7866107318554576,-0.6174492339697423,0.8,-0.6,3950.0,3930.0,59.57518605550217,294.0,142.0,436.0,0.8068178016180708,0.2609347207167547,0.3805339649785164,5.68540061679654,0.0,False,True,0.47164795349750166,466.34400000000005
9,686558.0,4356206.0,3754.5433528362787,23.672,0.27754669189453124,-0.7866107318554576,-0.6174492339697423,0.8,-0.6,4000.0,3980.0,74.81518605550218,324.0,326.0,650.0,1.7413864155969023,0.5507856959905181,1.0698464995205101,13.81417924554041,0.05139791934517039,False,False,0.6143647899962481,481.584
9,686558.0,4356206.0,3754.5433528362787,23.672,0.27754669189453124,-0.7866107318554576,-0.6174492339697423,0.8,-0.6,4050.0,4030.0,90.05518605550219,362.0,414.0,776.0,3.2569762515074294,1.0087975971099477,2.26496692942481,24.457502236094157,2.6371086310175884,False,False,0.695420154929442,496.824
10,686262.0,4356466.0,3416.429996907658,23.4672,0.19151444159868258,-0.8345119301206996,-0.5509898714915044,0.31622776601683794,-0.9486832980505138,3550.0,3530.0,40.71213694254584,60.0,72.0,132.0,0.16084525013563608,0.05499285297111579,0.11007345576660117,2.3919800926021604,0.0,False,True,0.6843438377805963,344.42400000000004
10,686262.0,4356466.0,3416.429996907658,23.4672,0.19151444159868258,-0.8345119301206996,-0.5509898714915044,0.31622776601683794,-0.9486832980505138,3600.0,3580.0,55.95213694254585,82.0,98.0,180.0,0.38363692067899124,0.12614442676962825,0.3416212784619135,5.120023503999666,0.0,False,True,0.8904807124853491,359.66400000000004
10,686262.0,4356466.0,3416.429996907658,23.4672,0.19151444159868258,-0.8345119301206996,-0.5509898714915044,0.31622776601683794,-0.9486832980505138,3650.0,3630.0,71.19213694254586,102.0,124.0,226.0,0.7456113131084607,0.23925279587536433,0.7574780636367181,8.516239866884385,0.0,False,True,1.0159154646927027,374.904
10,686262.0,4356466.0,3416.429996907658,23.4672,0.19151444159868258,-0.8345119301206996,-0.5509898714915044,0.31622776601683794,-0.9486832980505138,3700.0,3680.0,86.43213694254587,126.0,152.0,278.0,1.2935674328102151,0.40795146282724715,1.4067698529882806,12.691332392153612,0.0,False,True,1.0875118044152816,390.144
