station_m,E,N,z_ground_ft,H_axis_m,kind,area_m2,H_max_m,toe_us_m,toe_ds_m,base_width_m,area_us_below_nwl_m2,note
1229,686465.2,4356248.7,3700,128.1,gravity,7447.121809954067,130.35275690608728,4.0,-94.0,98.0,483.75134041235583,
1239,686474.6,4356245.3,3700,128.0,gravity,7207.6680987315,130.39721620699174,4.0,-92.0,96.0,482.88261469584563,
1249,686484.3,4356243.1,3699,128.2,gravity,6854.222319527249,130.92493529584453,4.0,-90.0,94.0,483.4846950172596,
1259,686494.1,4356240.8,3701,127.8,gravity,6382.381046780895,130.42675291833507,4.0,-87.0,91.0,481.59564332910804,
1269,686503.8,4356238.5,3704,126.8,gravity,5960.978087782005,129.20015204423453,4.0,-83.0,87.0,478.50532524807613,
1279,686513.5,4356236.2,3705,126.6,gravity,5597.825124155093,129.27395799297597,4.0,-80.0,84.0,476.97645939392874,
1289,686523.2,4356233.9,3700,128.0,gravity,9234.659020366216,128.4060417512801,4.0,-136.0,140.0,486.93840684717543,
1298,686517.3,4356241.3,3696,129.3,gravity,5452.686931899778,129.73065845270253,4.0,-75.0,79.0,486.7901327981806,
1308,686510.9,4356248.9,3703,127.1,gravity,5761.134078480777,130.2152169442113,4.0,-77.0,81.0,480.35001173783303,
1318,686504.4,4356256.5,3700,128.0,gravity,6088.212987422868,130.42846174982446,4.0,-80.0,84.0,482.6509535623816,
1328,686498.0,4356264.2,3701,127.8,gravity,6578.422816450705,130.1715016397684,4.0,-86.0,90.0,482.59458397769663,
1338,686494.1,4356273.2,3702,127.4,gravity,7408.067300081214,129.50944505829375,4.0,-101.0,105.0,480.4622000762781,
1348,686490.9,4356282.7,3703,127.0,gravity,8007.848512354373,129.7515053708255,4.0,-110.0,114.0,479.03856663927854,
1358,686487.7,4356292.1,3700,127.9,gravity,8527.281892339543,129.93754180427845,4.0,-118.0,122.0,481.67408819405455,
1368,686484.5,4356301.6,3704,126.9,gravity,9094.139493454688,129.34007361886665,4.0,-125.0,129.0,480.6056095141503,
1378,686481.3,4356311.1,3700,128.0,gravity,9405.33474876594,130.33562480102614,4.0,-127.0,131.0,482.64836244444746,
1388,686477.1,4356320.1,3699,128.3,gravity,9552.41158509598,130.44573397594172,4.0,-126.0,130.0,484.4466644527224,
1398,686472.3,4356328.8,3698,128.6,gravity,9959.63806135974,130.572807128445,4.0,-129.0,133.0,485.84660388469024,
1408,686467.5,4356337.6,3699,128.4,gravity,10149.966504507382,130.23341778465237,4.0,-130.0,134.0,485.1023719241016,
1418,686461.6,4356345.5,3700,128.1,gravity,9927.34546439449,130.24330139395238,4.0,-124.0,128.0,483.8363654320308,
1428,686454.4,4356352.4,3700,128.0,gravity,10012.869882602447,130.28078741573427,4.0,-124.0,128.0,484.56744968390376,
1437,686447.2,4356359.3,3700,128.1,gravity,10402.490049408738,130.29215396958693,4.0,-129.0,133.0,485.94776712244266,
1447,686440.0,4356366.3,3701,127.8,gravity,10831.9683018266,129.69729224208686,4.0,-134.0,138.0,484.9483993495628,
1457,686432.8,4356373.2,3701,127.7,gravity,10910.717697273696,129.60548169482718,4.0,-134.0,138.0,483.7144811279568,
1467,686424.6,4356378.9,3703,127.1,gravity,10954.972170282741,128.95406612095508,4.0,-133.0,137.0,481.0683728675831,
1477,686416.4,4356384.4,3700,128.0,gravity,11357.30935917333,129.7363636043683,4.0,-133.0,137.0,484.2065766482883,
1487,686411.0,4356392.9,3702,127.3,gravity,11431.79291743899,128.96244986270767,4.0,-135.0,139.0,481.58048257472456,
1497,686405.7,4356401.3,3700,128.1,gravity,11888.086668677792,129.12560905125542,4.0,-141.0,145.0,485.6977150318312,
1507,686404.4,4356410.9,3702,127.5,gravity,12570.151846448414,129.47840862285398,4.0,-150.0,154.0,481.1790618571706,
1517,686404.6,4356420.8,3702,127.4,gravity,12855.92622170277,129.46307488677553,4.0,-155.0,159.0,481.7246653191869,
1527,686404.8,4356430.8,3701,127.6,gravity,13020.893900498466,130.0347992148968,4.0,-158.0,162.0,482.1119064132347,
1537,686405.0,4356440.8,3702,127.5,gravity,13214.21841828317,129.5208908578295,4.0,-161.0,165.0,482.93210450172637,
1547,686405.2,4356450.8,3699,128.3,gravity,13284.481975180335,130.20835645247303,4.0,-162.0,166.0,485.13946808700575,
1557,686404.9,4356460.7,3700,128.1,gravity,13213.50914244038,129.94401418094844,4.0,-160.0,164.0,484.3792619145768,
1567,686402.9,4356470.5,3699,128.3,gravity,13233.650325079783,130.18347321275883,4.0,-159.0,163.0,485.15750117063317,
1577,686400.9,4356480.3,3698,128.5,gravity,13344.621131155072,130.94541200792514,4.0,-161.0,165.0,485.68017746519195,
1587,686398.9,4356490.1,3697,129.1,gravity,13418.402402856009,129.84309378017088,4.0,-163.0,167.0,488.4767475193878,
1597,686396.9,4356499.8,3699,128.4,gravity,13490.847009735355,130.0988811172915,4.0,-165.0,169.0,485.2765334776832,
1607,686394.9,4356509.6,3699,128.2,gravity,13556.330236328595,129.81766316386324,4.0,-166.0,170.0,484.9060226562974,
1617,686392.9,4356519.4,3700,127.9,gravity,13614.597020957703,129.71352679714823,4.0,-168.0,172.0,484.25358797361446,
1627,686390.9,4356529.2,3700,128.0,gravity,13838.435150581561,129.73572795047517,4.0,-173.0,177.0,484.57604609999066,
1637,686389.8,4356539.1,3700,127.9,gravity,13936.161061081357,129.4919644433205,4.0,-179.0,183.0,484.0050105728742,
1647,686388.9,4356549.0,3700,127.9,gravity,13854.793125744665,129.3464216296859,4.0,-184.0,188.0,484.2085442776224,
1657,686388.0,4356559.0,3701,127.6,gravity,13462.866740562346,129.1731116233584,4.0,-198.0,202.0,483.9109637210038,
1666,686389.0,4356568.7,3700,127.9,gravity,12351.365896471829,128.68183992061654,4.0,-183.0,187.0,485.3677555381805,
1676,686397.7,4356571.8,3701,127.8,gravity,10005.873584462095,128.9406744811006,4.0,-128.0,132.0,484.71235417587695,
1685,686406.5,4356568.1,3701,127.8,gravity,8588.82935880515,129.1919340270847,4.0,-109.0,113.0,484.0546819988458,
1695,686415.2,4356563.1,3701,127.6,gravity,8147.191318333079,129.08080535129238,4.0,-104.0,108.0,482.889094810449,
1705,686423.9,4356558.2,3701,127.7,gravity,7851.205793368588,129.34519027030296,4.0,-101.0,105.0,483.2029586014969,
1715,686432.6,4356553.2,3700,128.0,gravity,7565.98620597437,129.89214457263802,4.0,-99.0,103.0,484.3973795690888,
1725,686441.2,4356548.3,3701,127.8,gravity,7263.414239531253,130.28574339113766,4.0,-96.0,100.0,483.3954236721338,
1735,686449.9,4356543.3,3702,127.4,gravity,6967.169346569968,129.64671864053412,4.0,-93.0,97.0,480.48519750082096,
1745,686458.6,4356538.4,3700,128.0,gravity,6946.04387048708,128.97062454366664,4.0,-95.0,99.0,481.3585445047129,
1755,686468.1,4356536.7,3700,127.9,gravity,7618.725329629602,128.59772985268387,4.0,-107.0,111.0,487.0057088194096,
1762,686474.7,4356540.2,3699,128.3,gravity,7845.902271908177,130.27484761507026,4.0,-113.0,117.0,485.33590752380724,
1772,686475.3,4356550.2,3699,128.3,gravity,7434.134624577699,129.85849602602252,4.0,-122.0,126.0,484.3101121394393,
1782,686473.8,4356560.0,3700,128.0,gravity,7546.294523486349,129.42255234079676,4.0,-123.0,127.0,484.28687732376557,
1792,686471.5,4356569.7,3700,128.0,gravity,7715.739767842172,129.25234134279322,4.0,-123.0,127.0,484.7463514522253,
1802,686469.3,4356579.4,3701,127.7,gravity,7925.49289253685,129.2704901285099,4.0,-122.0,126.0,483.2247213343626,
1812,686467.0,4356589.1,3701,127.9,gravity,8138.630101773246,129.55842254841377,4.0,-122.0,126.0,483.84480584413564,
1822,686464.7,4356598.8,3700,127.9,gravity,8362.460902421017,129.6670595378041,4.0,-121.0,125.0,484.0674915214006,
1832,686462.4,4356608.6,3700,128.0,gravity,8614.497537737187,129.53998385648038,4.0,-122.0,126.0,484.09516570677283,
1842,686460.1,4356618.3,3700,128.0,gravity,9082.672146901028,129.81014498990044,4.0,-126.0,130.0,483.8638153168547,
1852,686458.8,4356628.1,3699,128.2,gravity,10021.468112673394,129.58732776316037,4.0,-140.0,144.0,487.06536393702186,
1862,686459.3,4356638.1,3700,127.9,gravity,10868.489652806687,129.49487454689233,4.0,-156.0,160.0,484.0929039246191,
1872,686459.7,4356648.0,3702,127.4,gravity,11508.826877435371,128.81305218287457,4.0,-169.0,173.0,482.7168640603695,
1882,686460.4,4356657.9,3700,128.0,gravity,10133.916658215132,129.06619853262896,4.0,-134.0,138.0,485.4111728811604,
1892,686467.7,4356664.8,3701,127.7,gravity,8785.621785915919,128.85519887494888,4.0,-110.0,114.0,484.23762662308695,
1901,686475.4,4356670.4,3700,128.0,gravity,7775.797043450883,129.30645528638343,4.0,-98.0,102.0,485.215062658895,
1911,686485.4,4356670.5,3701,127.7,gravity,7470.315287183259,129.02109191160957,4.0,-96.0,100.0,483.4502126797954,
1921,686495.4,4356670.7,3702,127.4,gravity,7361.6102303766,128.8346524030885,4.0,-97.0,101.0,482.9283751776393,
1931,686505.4,4356670.9,3699,128.2,gravity,7179.76257820218,129.74573302045678,4.0,-96.0,100.0,484.636890538392,
1941,686515.3,4356671.1,3700,128.0,gravity,7019.73121475225,129.69556975124283,4.0,-96.0,100.0,484.376940386715,
1951,686524.9,4356672.8,3699,128.2,gravity,7121.963471989353,129.21162605849918,4.0,-97.0,101.0,486.05579397084693,
1961,686533.2,4356678.3,3700,127.9,gravity,7072.239452323397,128.56375781429324,4.0,-97.0,101.0,484.9959978505158,
1971,686541.5,4356683.8,3699,128.3,gravity,8715.876204477794,129.266806037999,4.0,-126.0,130.0,486.8908454423072,
1979,686534.5,4356687.6,3700,128.1,gravity,6375.538088931655,130.1402709534741,4.0,-95.0,99.0,484.17092964052904,
1989,686525.2,4356691.2,3702,127.3,gravity,6574.484383888311,129.10087995980143,4.0,-99.0,103.0,482.1698067127354,
1999,686516.8,4356696.0,3700,128.0,gravity,7399.711132837674,129.15002958779792,4.0,-116.0,120.0,485.8610709711504,
2009,686510.8,4356704.0,3700,127.9,gravity,8219.664972036573,129.6160684989636,4.0,-128.0,132.0,484.6605860174343,
2019,686504.8,4356711.9,3699,128.3,gravity,8571.627419314678,129.39089131487435,4.0,-129.0,133.0,486.28496035854437,
2029,686498.8,4356719.9,3700,128.2,gravity,9651.532482838767,129.6792808746941,4.0,-138.0,142.0,485.6442340364506,
2038,686495.8,4356729.1,3699,128.2,gravity,8941.567637303213,129.66939425860687,4.0,-131.0,135.0,485.7113025095846,
2047,686487.7,4356731.5,3701,127.8,gravity,7605.017529805383,129.1663159318066,4.0,-101.0,105.0,484.0118916457634,
2057,686477.7,4356731.9,3701,127.8,gravity,7645.559903331377,129.16406854904722,4.0,-101.0,105.0,484.14843260923885,
2067,686467.8,4356732.6,3700,128.1,gravity,8252.21908051439,129.79606159815557,4.0,-114.0,118.0,485.41776235779525,
2077,686458.4,4356736.1,3700,127.9,gravity,9194.030069485463,129.6728640205597,4.0,-127.0,131.0,484.30436230427404,
2087,686449.1,4356739.7,3700,127.9,gravity,9560.567337430155,129.85478607417303,4.0,-126.0,130.0,483.65418793645836,
2097,686439.8,4356743.3,3699,128.4,gravity,10054.122433136374,129.65594642981773,4.0,-126.0,130.0,486.50894575407347,
2106,686431.2,4356747.9,3701,127.7,gravity,10620.296928865711,129.48973979135485,4.0,-137.0,141.0,483.77884508450165,
2116,686424.0,4356754.9,3701,127.7,gravity,10543.167581834761,129.09670545934978,4.0,-139.0,143.0,483.78350230092906,
2126,686415.2,4356758.7,3703,127.2,gravity,10232.72565328171,128.7630005707283,4.0,-130.0,134.0,483.4648745831703,
2136,686405.4,4356760.9,3699,128.4,gravity,10228.597550347964,129.84649706742152,4.0,-129.0,133.0,486.2526001298802,
2146,686395.7,4356763.1,3700,128.1,gravity,10613.7886982358,129.1165221798608,4.0,-137.0,141.0,485.84733563842474,
2156,686386.8,4356767.7,3700,128.0,gravity,11675.146833152952,129.02063728686517,4.0,-155.0,159.0,486.47955115774107,
2166,686379.5,4356774.0,3700,128.1,gravity,12807.915240562235,128.92569205234918,4.0,-189.0,193.0,486.30217102494817,
2176,686374.2,4356782.5,3700,128.0,gravity,12494.832656933544,128.53980477521986,4.0,-196.0,200.0,485.7104733295371,
2185,686370.1,4356791.2,3701,127.9,gravity,11879.796665201491,129.7879828511766,4.0,-180.0,184.0,484.2590021518138,
2193,686369.5,4356799.5,3698,128.7,gravity,12196.44318360939,129.9268784737544,4.0,-190.0,194.0,486.6390771578667,
2203,686361.6,4356804.8,3700,128.0,gravity,12394.222503606046,128.97930173256532,4.0,-194.0,198.0,483.92810128916335,
2213,686357.1,4356813.7,3702,127.6,gravity,12226.048131392698,129.34551515817225,4.0,-188.0,192.0,482.3538989357146,
2223,686352.5,4356822.6,3703,127.2,gravity,12388.659986791947,129.19124981405366,4.0,-187.0,191.0,483.0634181344649,
2233,686348.0,4356831.5,3700,128.0,gravity,13409.587246178467,130.13132827529557,4.0,-189.0,193.0,485.15140237470655,
2243,686346.5,4356841.4,3698,128.5,gravity,14410.88798319368,129.36334101789066,4.0,-203.0,207.0,487.7255798412082,
2253,686345.0,4356851.2,3697,128.9,gravity,14297.129951961877,129.52962171639865,4.0,-205.0,209.0,486.2086162342748,
2263,686343.4,4356861.1,3698,128.6,gravity,13957.639587524927,130.31454473393865,4.0,-203.0,207.0,485.8518761997209,
2273,686341.9,4356870.9,3700,128.1,gravity,13576.163605019685,130.22601139358494,4.0,-200.0,204.0,484.7159766492007,
2283,686340.3,4356880.8,3700,127.9,gravity,13231.060158427897,129.35015627272583,4.0,-198.0,202.0,484.31323681086315,
