station_m,E,N,z_ground_ft,H_axis_m,kind,area_m2,H_max_m,toe_us_m,toe_ds_m,base_width_m,area_us_below_nwl_m2,note
933,686494.0,4356093.4,4000,36.5,rcc,1175.0771178862294,37.86567409442432,4.0,-54.0,58.0,119.88659237764227,
942,686503.1,4356092.9,4003,35.6,rcc,1250.3308744914216,37.31139971380435,4.0,-60.0,64.0,116.3358902705263,
952,686512.3,4356089.1,4001,36.1,rcc,1232.1080835841283,37.560175189907795,4.0,-58.0,62.0,117.02039965160861,
962,686521.5,4356085.4,3999,36.8,rcc,1290.464193186334,38.07336388171484,4.0,-62.0,66.0,120.93984813825523,
972,686529.5,4356079.6,4000,36.6,rcc,1293.0334682400899,38.083152284059906,4.0,-62.0,66.0,118.83652646793371,
982,686537.2,4356073.2,3999,37.0,rcc,1261.049260171489,38.61578505708849,4.0,-60.0,64.0,120.05300570901954,
992,686544.9,4356066.9,3999,36.8,rcc,1244.3839074220127,38.085937728026465,4.0,-58.0,62.0,120.0479561540792,
1002,686552.6,4356060.5,4000,36.6,rcc,1230.8972823628012,38.07963630096447,4.0,-57.0,61.0,119.46250771004611,
1011,686561.1,4356055.5,4000,36.6,rcc,1233.3064853766991,37.84221842365014,4.0,-57.0,61.0,118.96443756186659,
1021,686569.8,4356050.6,4002,36.0,rcc,1198.8526259045677,37.61908175379449,4.0,-55.0,59.0,116.97539087097539,
1031,686578.5,4356045.7,4001,36.3,rcc,1170.2463354642991,37.420786839350285,4.0,-54.0,58.0,119.35943607717832,
1041,686587.2,4356040.8,4000,36.6,rcc,1159.5994318415183,38.296816256900684,4.0,-52.0,56.0,119.0757114925234,
1051,686595.9,4356036.0,4000,36.6,rcc,1171.8302474757866,37.81821016435515,4.0,-52.0,56.0,119.38398590560018,
1061,686604.5,4356031.1,4001,36.4,rcc,1184.1868171306094,37.806312946982416,4.0,-53.0,57.0,118.46476207906721,
1071,686613.2,4356026.2,4000,36.7,rcc,1236.35102028519,38.25274127306852,4.0,-57.0,61.0,118.58637953217112,
1081,686621.9,4356021.3,3998,37.1,rcc,1291.4690820210865,38.60037119652293,4.0,-61.0,65.0,120.41562023672532,
1091,686630.6,4356016.5,3999,36.8,rcc,1328.5848092465058,38.1916312085832,4.0,-63.0,67.0,119.79114389915594,
