station_m,E,N,z_ground_ft,H_axis_m,kind,area_m2,H_max_m,toe_us_m,toe_ds_m,base_width_m,area_us_below_nwl_m2,note
1045,686348.6,4356150.2,3698,128.8,rockfill,22078.563999243965,130.2126782262569,113.0,-220.0,333.0,6842.973388293314,
1050,686351.9,4356153.8,3699,128.3,rockfill,15813.74977679642,131.22830501607564,113.0,-134.0,247.0,6903.990041906996,
1060,686353.9,4356163.6,3703,127.2,rockfill,15745.560271070137,131.8789603761254,113.0,-127.0,240.0,6983.614938613335,
1070,686356.0,4356173.4,3702,127.3,rockfill,16464.75726901619,132.42075823667642,113.0,-132.0,245.0,7074.17702099694,
1080,686358.1,4356183.1,3701,127.8,rockfill,17651.278602201783,133.61491263992343,113.0,-144.0,257.0,7117.28241310287,
1090,686362.1,4356192.2,3701,127.8,rockfill,19289.566180360285,133.67740872569289,113.0,-164.0,277.0,7074.515972729643,
1100,686366.8,4356201.0,3697,129.0,rockfill,20396.080618724493,132.72299065600805,113.0,-177.0,290.0,7032.75231645134,
1110,686371.4,4356209.8,3697,129.1,rockfill,21284.096103958076,131.97147703144628,115.0,-184.0,299.0,7058.896421812178,
1120,686376.1,4356218.7,3698,128.5,rockfill,22552.856604293313,133.26661244530442,121.0,-194.0,315.0,7191.709624266753,
1129,686381.1,4356227.3,3701,127.8,rockfill,24455.15799923428,134.69324357480173,122.0,-212.0,334.0,7276.93125442129,
1139,686386.9,4356235.4,3701,127.7,rockfill,26294.82933632844,135.1947960459663,124.0,-227.0,351.0,7407.119673775916,
1149,686392.7,4356243.6,3700,128.0,rockfill,29319.748692216894,138.92953628916644,123.0,-255.0,378.0,7490.423044300478,
1159,686399.8,4356250.3,3699,128.2,rockfill,35720.56949577178,135.94025798065218,117.0,-348.0,465.0,7307.63611505,
1169,686408.2,4356255.7,3701,127.9,rockfill,32389.33982543162,134.93974964815152,115.0,-332.0,447.0,7223.938471637701,
1179,686417.3,4356258.9,3701,127.6,rockfill,25485.91374781439,137.7309652165345,122.0,-238.0,360.0,7454.277951074346,
1189,686427.3,4356259.6,3702,127.3,rockfill,22579.781897249923,137.84685893654023,131.0,-190.0,321.0,7732.898766002686,
1199,686437.0,4356258.8,3701,127.7,rockfill,21496.594318420277,135.26971578300868,147.0,-163.0,310.0,8231.512969833795,
1209,686446.4,4356255.4,3701,127.7,rockfill,20740.86310103521,135.97031866508723,159.0,-155.0,314.0,8409.021820064154,
1219,686455.8,4356252.1,3699,128.3,rockfill,19579.611940333947,136.08403892034062,145.0,-152.0,297.0,7773.213445132928,
1229,686465.2,4356248.7,3700,128.1,rockfill,18519.40137326846,135.75746238669808,135.0,-150.0,285.0,7303.023081639203,
1239,686474.6,4356245.3,3700,128.0,rockfill,17664.276954481185,134.91373386972987,118.0,-149.0,267.0,6755.649830116711,
1249,686484.3,4356243.1,3699,128.2,rockfill,17021.12401764939,134.41378810532706,113.0,-149.0,262.0,6553.439494324239,
1259,686494.1,4356240.8,3701,127.8,rockfill,16263.998068812463,133.37126227690942,113.0,-147.0,260.0,6514.194384372075,
1269,686503.8,4356238.5,3704,126.8,rockfill,15606.449243484367,131.11066634428835,113.0,-146.0,259.0,6497.182104616815,
1279,686513.5,4356236.2,3705,126.6,rockfill,15025.893087615834,130.16858479256166,113.0,-145.0,258.0,6471.396136369406,
1289,686523.2,4356233.9,3700,128.0,rockfill,30185.658563319485,128.74042994960996,136.0,-326.0,462.0,8610.838629448604,
1298,686517.3,4356241.3,3696,129.3,rockfill,15379.674911182981,129.73065845270253,116.0,-192.0,308.0,7016.790676553429,
1308,686510.9,4356248.9,3703,127.1,rockfill,16188.181747534243,132.12810730513115,120.0,-194.0,314.0,7008.412058276994,
